id,titulo,tipo,tiposFonte,fonteTitulo,ano_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,researcherIds,organizacoes,linkRegistro,linkReferencias,linkRelacionados,citacoes,issn,isbn,doi,keywordsAutor,orcids_autores,departamento,autores,origem,financiador,repositorioIPBeja,apoiosPublicaçao
WOS:000264432400003,"Organic residues as immobilizing agents in aided phytostabilization: (II) Effects on soil biochemical and ecotoxicological characteristics",Article,Article,CHEMOSPHERE,2009,74,10,1301-1308,1301,1308,8,"K-9083-2017, FQU-0124-2022, HTO-1775-2023, CPH-7895-2022, D-1122-2009, A-9742-2017, AAK-9496-2021, H-7498-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000264432400003&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000264432400003&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000264432400003&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0045-6535,undefined,10.1016/j.chemosphere.2008.11.006,"Metal-contaminated soil, Compost, Sewage sludge, Leachability, Enzymatic activities, Ecotoxicity",,N/A,,WBS,N/A,N/A,N/A
WOS:000265172900018,"Risk assessment of representative and priority pesticides, in surface water of the Alqueva reservoir (South of Portugal) using on-line solid phase extraction-liquid chromatography-tandem mass spectrometry",Article,Article,"ENVIRONMENT INTERNATIONAL",2009,35,3,545-551,545,551,7,"G-4112-2016, DAC-0307-2022, K-9083-2017, IGT-3379-2023, CPH-7895-2022, A-8304-2008, ETI-5227-2022, O-4558-2016, KGB-5466-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000265172900018&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000265172900018&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000265172900018&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0160-4120,undefined,10.1016/j.envint.2008.09.015,"Surface water quality, Pesticides, Alqueva reservoir, On-line solid phase extraction-liquid chromatography-tandem mass spectrometry, Principal component analysis, Environmental quality standards levels",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000267318300006,"Assessment of the pesticides atrazine, endosulfan sulphate and chlorpyrifos for juvenoid-related endocrine activity using <i>Daphnia magna</i>",Article,Article,CHEMOSPHERE,2009,76,3,335-340,335,340,6,"G-4112-2016, IGT-3379-2023, HJT-2167-2023, CPH-7895-2022, DTL-1033-2022, A-8304-2008, KGB-5466-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000267318300006&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000267318300006&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000267318300006&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0045-6535,undefined,10.1016/j.chemosphere.2009.03.059,"Daphnia magna, Juvenoid activity, Fenoxycarb, Atrazine, Chlorpyrifos, Endosulfan sulphate",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000269395900012,"Embryo-toxic effects of environmental concentrations of chlorpyrifos on the crustacean <i>Daphnia magna</i>",Article,Article,"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY",2009,72,6,1714-1718,1714,1718,5,"G-4112-2016, IGT-3379-2023, CPH-7895-2022, DTL-1033-2022, A-8304-2008, KGB-5466-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000269395900012&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000269395900012&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000269395900012&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0147-6513,undefined,10.1016/j.ecoenv.2009.04.026,"Daphnia magna, Chlorpyrifos, Embryo toxicity, Developmental abnormalities",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000274617600020,"Evaluation of surface water quality using an ecotoxicological approach: a case study of the Alqueva Reservoir (Portugal)",Article,Article,"ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",2010,17,3,703-716,703,716,14,"G-4112-2016, K-9083-2017, DNE-2541-2022, HJT-2167-2023, CPH-7895-2022, A-8304-2008, KGB-5466-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000274617600020&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000274617600020&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000274617600020&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0944-1344,undefined,10.1007/s11356-009-0143-3,"Acute toxicity, Alqueva reservoir, Chronic toxicity, Daphnia magna, Pesticides, Surface water toxicity, Thamnocephalus platyurus, Trace metals, Vibrio fischeri",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000274617600019,"Assessment of water quality in the Alqueva Reservoir (Portugal) using bioassays",Article,Article,"ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",2010,17,3,688-702,688,702,15,"JHI-5197-2023, B-4462-2008, FOK-5716-2022, G-4112-2016, CPH-7895-2022, KGB-5466-2024, A-8304-2008",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000274617600019&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000274617600019&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000274617600019&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0944-1344,undefined,10.1007/s11356-009-0174-9,"Algae, Biomonitorization, Chironomidae, Metallic elements, Microtox, Pesticides",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000278382300001,"Neighborhood and physical activities of Portuguese adolescents",Article,Article,"INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY",2010,7,undefined,undefined,undefined,undefined,9,"X-9104-2019, H-3824-2012, L-7533-2013, B-2980-2013, J-7942-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000278382300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000278382300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000278382300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.1186/1479-5868-7-33,,0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:000277371000044,"Assessment of anthropogenic sources of water pollution using multivariate statistical techniques: a case study of the Alqueva's reservoir, Portugal",Article,Article,"ENVIRONMENTAL MONITORING AND ASSESSMENT",2010,165,1-4,539-552,539,552,14,"G-4112-2016, K-9083-2017, IGT-3379-2023, CPH-7895-2022, A-8304-2008, KGB-5466-2024",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000277371000044&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000277371000044&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000277371000044&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0167-6369,undefined,10.1007/s10661-009-0965-y,"Alqueva reservoir, Surface water quality, Cluster analysis, Factor analysis, Principal component analysis",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000300539300008,"A contribution towards the risk assessment of soils from the Sao Domingos Mine (Portugal): Chemical, microbial and ecotoxicological indicators",Article,Article,"ENVIRONMENTAL POLLUTION",2012,161,undefined,50-56,50,56,7,"K-9083-2017, G-4112-2016, D-1122-2009, H-7498-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000300539300008&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000300539300008&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000300539300008&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0269-7491,undefined,10.1016/j.envpol.2011.09.044,"Bioavailability, Ecotoxicity, Mine soils, Risk assessment, Trace elements",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000322155400061,"A study on As, Cu, Pb and Zn (bio)availability in an abandoned mine area (Sao Domingos, Portugal) using chemical and ecotoxicological tools",Article,Article,"ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",2013,20,9,6539-6550,6539,6550,12,"K-9083-2017, CZP-8770-2022, G-4112-2016, D-1122-2009, H-7498-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000322155400061&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000322155400061&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000322155400061&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0944-1344,undefined,10.1007/s11356-013-1649-2,"Bioaccumulation, Bioassays, Bioavailability, Chemical extraction methods, Trace elements, Mine contaminated soils",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000331415600130,"Field study on the accumulation of trace elements by vegetables produced in the vicinity of abandoned pyrite mines",Article,Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2014,470,undefined,1233-1242,1233,1242,10,"K-9083-2017, FWI-4935-2022, G-4112-2016, AAD-4021-2020, HSQ-7618-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600130&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600130&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600130&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0048-9697,undefined,10.1016/j.scitotenv.2013.10.087,"Soil contamination, Mining activities, Iberian Pyrite Belt, Trace elements, Bioavailability, Edible plants","0000-0002-9719-079X; 0000-0003-2125-511X","Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma; Olga Maria Reis Pacheco de Amaral",WBS,N/A,N/A,N/A
WOS:000331415600085,"Spatial and temporal variability of the water and sediments quality in the Alqueva reservoir (Guadiana Basin; southern Portugal)",Article,Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2014,470,undefined,780-790,780,790,11,"G-4112-2016, DBN-6938-2022, DTZ-4994-2022, KGB-5466-2024, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000331415600085&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0048-9697,undefined,10.1016/j.scitotenv.2013.10.035,"Alqueva reservoir, Guadiana Basin, Water quality, Sediment quality, Trace elements, Multivariate analyses",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000332481500003,"Integrated environmental assessment of freshwater sediments: a chemical and ecotoxicological approach at the Alqueva reservoir","Article, Meeting","Article, Proceedings Paper","ENVIRONMENTAL GEOCHEMISTRY AND HEALTH",2014,36,2,209-223,209,223,15,"G-4112-2016, DBN-6938-2022, DTZ-4994-2022, KGB-5466-2024, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000332481500003&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0269-4042,undefined,10.1007/s10653-013-9559-2,"Sediment toxicity, Alqueva reservoir, Toxic trace elements, Water quality, Risk assessment",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000338600800021,"Risk assessment of pesticides detected in surface water of the Alqueva reservoir (Guadiana basin, southern of Portugal)",Article,Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2014,488,undefined,208-219,208,219,12,"G-4112-2016, DWD-7736-2022, K-9083-2017, DBN-6938-2022, DWM-5830-2022, E-3357-2014, O-4558-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000338600800021&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000338600800021&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000338600800021&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0048-9697,undefined,10.1016/j.scitotenv2014.04.088,"Pesticides, Risk assessment, Environmental quality standards, Surface water, Alqueva reservoir (Guadiana River Basin)",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000351806600015,"Assessment of trace element pollution and its environmental risk to freshwater sediments influenced by anthropogenic contributions: The case study of Alqueva reservoir (Guadiana Basin)",Article,Article,CATENA,2015,128,undefined,174-184,174,184,11,"G-4112-2016, DBN-6938-2022, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000351806600015&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000351806600015&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000351806600015&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0341-8162,undefined,10.1016/j.catena.2015.02.002,"Freshwater sediments, Enrichment factor, Geoaccumulation index, Sequential extraction procedure, Risk assessment code, Alqueva reservoir",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000354486800044,"Occurrence and potential risk of currently used pesticides in sediments of the Alqueva reservoir (Guadiana Basin)",Article,Article,"ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",2015,22,10,7665-7675,7665,7675,11,"G-4112-2016, DWD-7736-2022, K-9083-2017, DBN-6938-2022, E-3357-2014, O-4558-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000354486800044&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000354486800044&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000354486800044&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0944-1344,undefined,10.1007/s11356-015-4390-1,"Pesticides, Sediments, Risk assessment, Alqueva reservoir",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000355049700008,"Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits <i>versus</i> limiting factors",Article,Article,"WASTE MANAGEMENT",2015,40,undefined,44-52,44,52,9,"K-9083-2017, DVS-4109-2022, CPC-6039-2022, AAN-4315-2020, G-4112-2016, FWW-0092-2022, FPN-2339-2022, H-7498-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000355049700008&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000355049700008&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000355049700008&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0956-053X,undefined,10.1016/j.wasman.2015.01.027,"Organic waste, Sewage sludge, Compost, Heavy metals, Organic contaminants, Pathogenic microorganisms",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000362060300025,"Sewage sludge, compost and other representative organic wastes as agricultural soil amendments: Benefits versus limiting factors (vol 40, pg 44, 2015)",Correction,Correction,"WASTE MANAGEMENT",2015,44,undefined,227-227,227,227,1,"K-9083-2017, DVS-4109-2022, CPC-6039-2022, AAN-4315-2020, G-4112-2016, FWW-0092-2022, FPN-2339-2022, H-7498-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000362060300025&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000362060300025&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000362060300025&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0956-053X,undefined,10.1016/j.wasman.2015.07.027,,0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000362130600016,"Health complaints among adolescents: Associations with more screen-based behaviours and less physical activity",Article,Article,"JOURNAL OF ADOLESCENCE",2015,44,undefined,150-157,150,157,8,"K-4529-2014, G-5451-2014, X-9104-2019, J-2891-2013, H-3824-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000362130600016&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000362130600016&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000362130600016&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0140-1971,undefined,10.1016/j.adolescence.2015.07.018,"Adolescents' health, Exercise, HBSC, Health promotion, Sedentary behaviours",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:000365289300014,"Ecotoxicological endpoints, are they useful tools to support ecological status assessment in strongly modified water bodies?",Article,Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2016,541,undefined,119-129,119,129,11,"G-4112-2016, DBN-6938-2022, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000365289300014&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000365289300014&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000365289300014&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0048-9697,undefined,10.1016/j.scitotenv.2015.09.014,"Ecological potential status, Ecotoxicological tools, Risk assessment, Strongly modified water bodies, Alqueva reservoir",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000370393700013,"Ecotoxicological assessment of the potential impact on soil porewater, surface and groundwater from the use of organic wastes as soil amendments",Article,Article,"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY",2016,126,undefined,102-110,102,110,9,"K-9083-2017, DVS-4109-2022, CPC-6039-2022, G-4112-2016, FWW-0092-2022, FPN-2339-2022, H-7498-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000370393700013&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000370393700013&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000370393700013&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0147-6513,undefined,10.1016/j.ecoenv.2015.12.019,"Organic waste, Sewage sludge, Compost, Eluates, Ecototoxicity, Acute aquatic bioassays",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000376289700005,"Quality Assessment of a Battery of Organic Wastes and Composts Using Maturity, Stability and Enzymatic Parameters",Article,Article,"WASTE AND BIOMASS VALORIZATION",2016,7,3,455-465,455,465,11,"K-9083-2017, DVS-4109-2022, CPC-6039-2022, G-4112-2016, FWW-0092-2022, FPN-2339-2022, H-7498-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000376289700005&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000376289700005&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000376289700005&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1877-2641,undefined,10.1007/s12649-015-9468-y,"Organic waste, Sewage sludge, Compost, Humification indices, Enzymatic activities",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000382674800040,"Assessment of the effects of the carbamazepine on the endogenous endocrine system of <i>Daphnia magna</i>",Article,Article,"ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH",2016,23,17,17311-17321,17311,17321,11,"C-4936-2014, EXM-5279-2022, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000382674800040&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000382674800040&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000382674800040&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0944-1344,undefined,10.1007/s11356-016-6907-7,"Carbamazepine, Daphnia magna, Endocrine disruption, Juvenoid activity, Morphological abnormalities",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000382258300100,"Membranes technology used in water treatment: Chemical, microbiological and ecotoxicological analysis",Article,Article,"SCIENCE OF THE TOTAL ENVIRONMENT",2016,568,undefined,998-1009,998,1009,12,"G-4112-2016, CPF-5095-2022, K-9083-2017, FVV-8386-2022, AAY-6262-2021, DMD-9883-2022, EQZ-2862-2022, KFG-7381-2024, E-5462-2013",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000382258300100&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000382258300100&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000382258300100&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0048-9697,undefined,10.1016/j.scitotenv.2016.04.208,"Nanofiltration, Reverse osmosis, Water quality, Ecotoxicological assess, Sublethal endpoints",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
